Unnamed: 0,ID,Title,Year,Age,IMDb,Rotten Tomatoes,Hulu,Prime Video,Disney+,Type,Age_na,IMDb_na
5070,5394,One Strange Rock,2018,all,8.8/10,74/100,0,0,1,1,0,0
1940,1950,Ordinary Heroes,2013,,,13/100,0,0,0,1,1,1
3696,3927,London Kills,2019,16+,6.7/10,55/100,0,1,0,1,0,0
842,845,Girlfriends' Guide to Divorce,2014,16+,6.9/10,55/100,0,0,0,1,0,0
3363,3496,pocket.watch CaptainSparklez mishmash,2018,,,14/100,1,0,0,1,1,1
5293,5640,UFOs: The Untold Stories,2012,,,39/100,0,0,1,1,1,1
4575,4885,Whitney Bjerken Gymnastics Level 9 Competitions,2017,,,16/100,0,1,0,1,1,1
2131,2170,The Rookie,2018,16+,8.0/10,73/100,1,0,1,1,0,0
2266,2323,10 Things I Hate About You,2009,16+,7.3/10,67/100,1,0,1,1,0,0
1141,1144,Hardy Bucks,2010,7+,8.3/10,50/100,0,0,0,1,0,0
1688,1694,Tayee,2018,,8.0/10,38/100,0,0,0,1,1,0
862,865,Vientos de agua,2006,,8.8/10,55/100,0,0,0,1,1,0
1161,1164,Rugal,2020,,6.4/10,49/100,0,0,0,1,1,0
1928,1938,The Governor,2016,,,14/100,0,0,0,1,1,1
598,601,Fatma,2021,,7.5/10,61/100,0,0,0,1,1,0
14,15,Money Heist,2017,18+,8.3/10,90/100,0,0,0,1,0,0
2483,2574,Man v. Food,2008,all,7.3/10,59/100,1,0,0,1,0,0
2263,2320,Miranda,2009,7+,8.2/10,67/100,1,0,0,1,0,0
3614,3822,El Cid,2020,16+,6.5/10,61/100,0,1,0,1,0,0
3061,3189,I Am Cait,2015,16+,3.4/10,42/100,1,0,0,1,0,0
5304,5652,Kingdom of the White Wolf,2019,,8.1/10,37/100,0,0,1,1,1,0
829,832,100 Days My Prince,2018,16+,7.7/10,55/100,0,0,0,1,0,0
1442,1448,Emily's Wonder Lab,2020,all,8.6/10,44/100,0,0,0,1,0,0
3233,3365,Los Cowboys,2015,,8.8/10,31/100,1,0,0,1,1,0
4397,4697,Hey Qween,2018,,6.0/10,31/100,0,1,0,1,1,0
2809,2921,Siblings,2014,,7.1/10,50/100,1,0,0,1,1,0
158,159,I Am Not Okay with This,2020,18+,7.5/10,77/100,0,0,0,1,0,0
4146,4440,Popeye and Son,1987,all,5.7/10,39/100,0,1,0,1,0,0
4603,4914,Crew,1970,,,14/100,0,1,0,1,1,1
124,125,13 Reasons Why,2017,18+,7.6/10,79/100,0,0,0,1,0,0
2817,2929,Place to Place,2012,7+,6.7/10,50/100,1,0,0,1,0,0
170,171,Glee,2009,16+,6.7/10,76/100,0,1,0,1,0,0
4487,4789,State Parole,2008,,4.6/10,24/100,0,1,0,1,1,0
2915,3038,Fugget About It,2012,18+,6.0/10,47/100,1,0,0,1,0,0
3687,3917,Daniel Tiger's Neighborhood,2012,all,7.4/10,56/100,0,1,0,1,0,0
3392,3525,Magic Eye Shark Movie,2013,,,14/100,1,0,0,1,1,1
5166,5503,Jonas,2009,,4.7/10,53/100,0,0,1,1,1,0
4228,4524,Life on Fire,2010,,8.4/10,37/100,0,1,0,1,1,0
3237,3369,Destiny,2014,,7.6/10,31/100,1,0,0,1,1,0
5252,5596,Shark Attack Files,2021,16+,,45/100,0,0,1,1,0,1
4221,4517,Perfect Couple,2014,,8.2/10,37/100,0,1,0,1,1,0
5244,5588,Critter Fixers: Country Vets,2020,16+,9.0/10,46/100,0,0,1,1,0,0
3162,3293,Dreamland,2014,,5.1/10,37/100,1,0,0,1,1,0
4646,4962,Heart to Heart,2015,,,14/100,0,1,0,1,1,1
1741,1749,LEGO Friends: The Power of Friendship,2016,7+,6.0/10,36/100,0,0,0,1,0,0
5187,5527,Prop Culture,2020,7+,8.2/10,51/100,0,0,1,1,0,0
3312,3445,WildWoods,2017,,,19/100,1,0,0,1,1,1
4584,4894,I've Got a Secret,1961,,,16/100,0,1,0,1,1,1
3081,3210,Home Free,2015,all,7.2/10,40/100,1,0,0,1,0,0
4443,4744,Main courante,2012,,6.4/10,29/100,0,1,0,1,1,0
2577,2675,Storage Wars,2010,7+,6.3/10,57/100,1,1,0,1,0,0
3030,3157,Special Forces,2012,,9.0/10,43/100,1,1,0,1,1,0
1505,1511,Cupcake & Dino - General Services,2018,7+,7.8/10,42/100,0,0,0,1,0,0
2770,2882,Black Jesus,2014,18+,6.9/10,51/100,1,0,0,1,0,0
1872,1880,Lucky Days,2010,7+,7.0/10,30/100,0,0,0,1,0,0
4100,4390,Morganville: The series,2014,,5.7/10,40/100,0,1,0,1,1,0
1327,1331,The Break with Michelle Wolf,2018,18+,5.3/10,46/100,0,0,0,1,0,0
3156,3287,Future-Worm!,2016,7+,5.2/10,37/100,1,0,1,1,0,0
4050,4335,Nanny 911,2004,7+,5.4/10,42/100,0,1,0,1,0,0
1176,1179,Kid Cosmic,2021,7+,8.0/10,49/100,0,0,0,1,0,0
3561,3753,Vanity Fair,2018,7+,7.3/10,66/100,0,1,0,1,0,0
3426,3560,Earth From Above,2011,,,10/100,1,0,0,1,1,1
2909,3032,Caribbean Life,2014,all,6.9/10,47/100,1,0,0,1,0,0
2100,2137,Wayward Pines,2015,16+,7.4/10,75/100,1,0,0,1,0,0
1744,1752,The Unremarkable Juanquini,2020,,4.4/10,36/100,0,0,0,1,1,0
2373,2445,The Brady Bunch,1969,all,6.7/10,63/100,1,0,0,1,0,0
3680,3910,The Bernie Mac Show,2001,7+,7.0/10,56/100,0,1,0,1,0,0
4806,5125,The Wild Life,2014,,,10/100,0,1,0,1,1,1
2300,2362,Taken,2017,18+,6.6/10,66/100,1,0,0,1,0,0
572,575,Henry Danger,2014,all,5.7/10,61/100,0,0,0,1,0,0
3131,3262,Struggle Meals,2017,,,38/100,1,0,0,1,1,1
5040,5359,Our American Family,2012,,,10/100,0,1,0,1,1,1
491,494,The Hollow,2018,7+,7.2/10,63/100,0,0,0,1,0,0
192,193,The Order,2019,18+,6.8/10,74/100,0,0,0,1,0,0
4257,4553,Eat. Race. Win.,2018,,7.1/10,36/100,0,1,0,1,1,0
812,815,Reply 1997,2012,,8.1/10,56/100,0,0,0,1,1,0
531,534,The Magic School Bus,1994,all,7.8/10,62/100,0,0,0,1,0,0
2826,2940,Sherman's Showcase,2019,18+,6.4/10,50/100,1,0,0,1,0,0
843,846,Daniel Sloss: Live Shows,2018,18+,8.6/10,55/100,0,0,0,1,0,0
2979,3104,Genius Junior,2018,all,7.6/10,45/100,1,0,0,1,0,0
3544,3730,Informer,2018,18+,7.8/10,68/100,0,1,0,1,0,0
4617,4928,True Ghost Stories,2017,,,14/100,0,1,0,1,1,1
2843,2959,Cold Squad,1998,16+,7.0/10,49/100,1,0,0,1,0,0
3888,4158,Public Enemies,2012,,7.1/10,47/100,0,1,0,1,1,0
415,417,Dash & Lily,2020,7+,8.0/10,65/100,0,0,0,1,0,0
2500,2593,Space Dandy,2014,16+,8.1/10,59/100,1,0,0,1,0,0
463,465,Is It Wrong to Try to Pick Up Girls in a Dungeon?,2015,16+,7.4/10,64/100,1,0,0,1,0,0
541,544,The Heirs,2013,16+,7.5/10,62/100,0,0,0,1,0,0
1248,1251,Baewatch: Parental Guidance,2019,,,47/100,1,0,0,1,1,1
4194,4490,Small Business Revolution: Main Street,2016,,7.4/10,38/100,0,1,0,1,1,0
1906,1914,Beyond Stranger Things,2017,,,20/100,0,0,0,1,1,1
2301,2363,Harrow,2018,,7.6/10,66/100,1,0,0,1,1,0
3705,3938,A Very British Coup,1988,18+,8.3/10,55/100,0,1,0,1,0,0
5266,5611,Rogue Trip,2020,7+,7.2/10,43/100,0,0,1,1,0,0
1547,1553,Msameer,2011,,8.5/10,41/100,0,0,0,1,1,0
2154,2197,The Bold Type,2017,16+,7.9/10,72/100,1,0,0,1,0,0
244,245,Everything Sucks!,2018,16+,7.5/10,72/100,0,0,0,1,0,0
2399,2475,Horrible Histories,2009,7+,8.8/10,62/100,1,1,0,1,0,0
5013,5332,Drawing PS4 Spider-Man,2018,,,10/100,0,1,0,1,1,1
4405,4706,Gordon the Garden Gnome,2005,all,7.4/10,31/100,0,1,0,1,0,0
1123,1126,Filinta: An Ottoman Policeman,2014,16+,6.8/10,50/100,0,0,0,1,0,0
3840,4096,This Giant Beast That is the Global Economy,2019,16+,7.8/10,49/100,0,1,0,1,0,0
2088,2124,PEN15,2019,18+,8.0/10,76/100,1,0,0,1,0,0
1450,1456,Exhibit A,2019,18+,6.2/10,44/100,0,1,0,1,0,0
2178,2224,Mom,2013,16+,7.2/10,71/100,1,0,0,1,0,0
3158,3289,The Masked Dancer,2020,7+,4.1/10,37/100,1,0,0,1,0,0
3736,3975,A Cook's Tour,2002,16+,8.2/10,53/100,0,1,0,1,0,0
2624,2725,Plastic Memories,2015,16+,7.4/10,56/100,1,0,0,1,0,0
394,396,Stranger,2017,18+,8.6/10,66/100,0,0,0,1,0,0
1595,1601,Children of Adam,2020,18+,7.9/10,40/100,0,0,0,1,0,0
1706,1712,Fire Chasers,2017,,6.6/10,37/100,0,0,0,1,1,0
3541,3724,The Returned,2015,18+,7.1/10,68/100,0,1,0,1,0,0
4247,4543,Life in the Carolinas,2008,,8.0/10,36/100,0,1,0,1,1,0
4865,5184,The Most Ridiculous Things From The Walking Dead,2017,,,10/100,0,1,0,1,1,1
3701,3933,Dora the Explorer,2000,all,4.2/10,55/100,0,1,0,1,0,0
1499,1505,Apaches,2015,18+,7.0/10,43/100,0,0,0,1,0,0
5074,5398,Big Shot,2021,7+,7.5/10,71/100,0,0,1,1,0,0
347,349,White Gold,2017,18+,7.4/10,67/100,0,0,0,1,0,0
495,498,Wanted,2016,16+,7.7/10,63/100,0,0,0,1,0,0
5274,5620,Teacher's Pet,2000,all,6.3/10,42/100,0,0,1,1,0,0
2089,2125,My Mad Fat Diary,2013,16+,8.4/10,76/100,1,0,0,1,0,0
5289,5636,Wild Yellowstone,2015,,7.5/10,39/100,0,0,1,1,1,0
1596,1602,Nowhere Man,2019,18+,5.6/10,40/100,0,0,0,1,0,0
5321,5669,Ancient China from Above,2020,,7.3/10,35/100,0,0,1,1,1,0
4271,4567,Thelma's Gypsy Girls,2012,,6.6/10,36/100,0,1,0,1,1,0
3223,3355,Rudy Maxa's World,2008,all,7.2/10,33/100,1,0,0,1,0,0
218,219,Pokémon,1997,7+,7.5/10,73/100,1,1,0,1,0,0
517,520,Quicksand,2019,18+,7.5/10,63/100,0,0,0,1,0,0
5250,5594,Chip 'n' Dale: Park Life,2021,all,6.9/10,45/100,0,0,1,1,0,0
1749,1757,I Have a Script,2019,7+,,36/100,0,0,0,1,0,1
2846,2962,Alone: The Beast,2020,7+,5.8/10,49/100,1,0,0,1,0,0
4684,5000,America's Monsters,2013,,,13/100,0,1,0,1,1,1
2510,2604,Duck Dynasty,2012,7+,6.2/10,59/100,1,0,0,1,0,0
3766,4010,The Passing Bells,2014,7+,6.9/10,52/100,0,1,0,1,0,0
3831,4087,Bridget & Eamon,2016,16+,7.7/10,49/100,0,1,0,1,0,0
4053,4338,Very British Problems,2015,,7.2/10,42/100,0,1,0,1,1,0
5018,5337,Take On The World Conference 2017,2017,,,10/100,0,1,0,1,1,1
3456,3597,The Marvelous Mrs. Maisel,2017,18+,8.7/10,86/100,0,1,0,1,0,0
763,766,Vanished 46,2016,16+,8.4/10,57/100,0,0,0,1,0,0
3362,3495,Asia's Underworld,2012,,,14/100,1,1,0,1,1,1
2287,2346,High School DxD,2012,18+,7.6/10,67/100,1,0,0,1,0,0
2752,2859,Love Island Australia,2018,18+,5.5/10,52/100,1,0,0,1,0,0
3301,3434,Impact Wrestling,2006,,,21/100,1,0,0,1,1,1
2543,2639,Primeval: New World,2012,16+,6.6/10,58/100,1,0,0,1,0,0
1098,1101,Ad Vitam,2018,7+,6.5/10,50/100,0,0,0,1,0,0
3150,3281,Anderson Cooper 360°,2003,,4.9/10,38/100,1,0,0,1,1,0
4327,4626,Inside Jokes,2018,16+,7.3/10,34/100,0,1,0,1,0,0
1657,1663,Mighty Little Bheem: Kite Festival,2021,,8.5/10,39/100,0,0,0,1,1,0
1835,1843,Sleepless Society NYCTOPHOBIA,2019,,5.6/10,32/100,0,0,0,1,1,0
4750,5068,The War at Sea,2015,,,13/100,0,1,0,1,1,1
4483,4785,Scandalous Overtures,2014,,5.6/10,24/100,0,1,0,1,1,0
4797,5116,Mob Squad,2012,,,10/100,0,1,0,1,1,1
1746,1754,True Tunes,2019,all,8.0/10,36/100,0,0,0,1,0,0
1892,1900,Game Winning Hit,2009,,2.3/10,24/100,0,0,0,1,1,0
4366,4665,Gangster Empire: Rise of the Mob,2013,16+,5.6/10,32/100,0,1,0,1,0,0
3229,3361,Great Chocolate Showdown,2020,,6.6/10,32/100,1,0,0,1,1,0
428,430,The Disastrous Life of Saiki K.,2016,16+,8.3/10,65/100,0,0,0,1,0,0
4392,4692,Outsmarted,2017,,7.7/10,31/100,0,1,0,1,1,0
2507,2601,20/20,1978,,6.6/10,59/100,1,0,0,1,1,0
727,730,Mad for Each Other,2021,,7.9/10,58/100,0,0,0,1,1,0
3079,3207,Kidô senshi Gandamu: The Origin I - Aoi hitomi no kyasubaru,2015,,7.6/10,40/100,1,0,0,1,1,0
349,351,Reply 1988,2015,,9.1/10,67/100,0,0,0,1,1,0
2293,2354,Holey Moley,2019,7+,6.9/10,66/100,1,0,0,1,0,0
635,638,Tales of the City,2019,16+,7.4/10,60/100,0,0,0,1,0,0
1418,1424,Beyblade Burst Rise,2020,7+,6.5/10,44/100,0,0,0,1,0,0
1597,1603,Office Girls,2011,,6.9/10,40/100,0,0,0,1,1,0
3967,4245,Walking Through History,2013,,8.2/10,45/100,0,1,0,1,1,0
3735,3974,Moby Dick,1998,7+,6.5/10,53/100,0,1,0,1,0,0
4825,5144,I Pranked My Parents,2014,,,10/100,0,1,0,1,1,1
1087,1090,Designated Survivor: 60 Days,2019,,8.1/10,51/100,0,0,0,1,1,0
378,380,Wet Hot American Summer: First Day of Camp,2015,16+,7.4/10,67/100,0,0,0,1,0,0
3791,4041,Leo the Wildlife Ranger,2015,,6.8/10,51/100,0,1,0,1,1,0
3230,3362,Utawarerumono: The False Faces,2015,16+,6.8/10,32/100,1,0,0,1,0,0
242,243,Babylon Berlin,2017,18+,8.4/10,72/100,0,0,0,1,0,0
483,486,Losers,2019,,7.7/10,63/100,0,0,0,1,1,0
2359,2429,Sense and Sensibility,2008,16+,8.0/10,64/100,1,1,0,1,0,0
1771,1779,Bangkok Love Stories 2: Plead,2019,,7.1/10,35/100,0,0,0,1,1,0
3412,3546,Out of Office with Brent Rose,2015,,,13/100,1,1,0,1,1,1
651,654,Kath & Kim,2002,7+,8.3/10,60/100,0,0,0,1,0,0
4581,4891,Tomorrow's World,1995,,,16/100,0,1,0,1,1,1
799,802,Wakfu,2008,7+,8.2/10,56/100,0,0,0,1,0,0
4884,5203,Learning Shapes and Colours in Creative Lesson - Education Video for Children,2018,,,10/100,0,1,0,1,1,1
2152,2195,Ugly Betty,2006,7+,6.5/10,72/100,1,0,0,1,0,0
1752,1760,Harvey Street Kids,2018,7+,6.6/10,36/100,0,0,0,1,0,0
2272,2330,Overlord,2015,18+,7.8/10,67/100,1,0,0,1,0,0
562,565,Vagabond,2019,,8.3/10,62/100,0,0,0,1,1,0
994,997,Zumbo's Just Desserts,2016,7+,6.9/10,52/100,0,0,0,1,0,0
1533,1539,Alphablocks,2010,all,7.8/10,42/100,0,0,0,1,0,0
1003,1006,The Haunted Hathaways,2013,all,5.3/10,52/100,0,0,0,1,0,0
2958,3083,Part of Me,2014,16+,8.4/10,45/100,1,0,0,1,0,0
3842,4098,Strange Empire,2014,16+,6.4/10,49/100,0,1,0,1,0,0
3503,3668,Clarkson's Farm,2021,7+,9.2/10,76/100,0,1,0,1,0,0
2417,2497,24: Legacy,2017,16+,6.2/10,62/100,1,0,0,1,0,0
2966,3091,Alguien Te Mira,2010,7+,7.4/10,45/100,1,0,0,1,0,0
5089,5416,The Avengers: Earth's Mightiest Heroes,2010,7+,8.3/10,65/100,0,0,1,1,0,0
461,463,Maid Sama!,2010,16+,8.0/10,64/100,1,0,0,1,0,0
4287,4584,Big Easy Motors,2016,7+,6.5/10,35/100,0,1,0,1,0,0
4952,5271,Mu Guiying Takes Command,2012,,,10/100,0,1,0,1,1,1
314,316,The Serpent,2021,,7.6/10,69/100,0,0,0,1,1,0
4980,5299,Trains,2016,,,10/100,0,1,0,1,1,1
1569,1575,A Year In Space,2016,,7.4/10,41/100,0,1,0,1,1,0
675,678,The Final Table,2018,all,7.7/10,59/100,0,0,0,1,0,0
2016,2043,Superstore,2015,16+,7.8/10,81/100,1,0,0,1,0,0
3403,3537,Dates (US),2015,,,13/100,1,0,0,1,1,1
1285,1288,72 Dangerous Animals: Latin America,2017,16+,6.6/10,47/100,0,0,0,1,0,0
1855,1863,High Risk,2011,,,31/100,0,1,0,1,1,1
5262,5607,Primal Survivor,2016,,8.3/10,44/100,0,0,1,1,1,0
3771,4017,Harmony with A R Rahman,2018,,9.2/10,52/100,0,1,0,1,1,0
552,555,She,2020,18+,6.5/10,62/100,0,0,0,1,0,0
2676,2780,ID: INVADED,2020,18+,7.7/10,54/100,1,0,0,1,0,0
4805,5124,Board AF,2016,,,10/100,0,1,0,1,1,1
530,533,Occupied,2015,16+,7.7/10,62/100,0,0,0,1,0,0
3601,3805,Grounded for Life,2001,16+,7.4/10,62/100,0,1,0,1,0,0
2620,2721,Digimon Tamers,2001,7+,7.7/10,56/100,1,0,0,1,0,0
878,881,Falsa Identidad,2018,16+,7.1/10,54/100,0,0,0,1,0,0
4379,4679,Crime Inc,2010,,6.5/10,32/100,0,1,0,1,1,0
1261,1264,StarBeam,2020,all,6.9/10,47/100,0,0,0,1,0,0
3053,3181,Basilisk,2005,18+,4.8/10,42/100,1,0,0,1,0,0
5209,5550,Marvel's Hero Project,2019,7+,6.1/10,49/100,0,0,1,1,0,0
2888,3009,Uncle Grandpa,2013,7+,4.3/10,48/100,1,0,0,1,0,0
1691,1697,Single Ladies Senior,2018,,,38/100,0,0,0,1,1,1
117,118,Chilling Adventures of Sabrina,2018,16+,7.5/10,80/100,0,0,0,1,0,0
528,531,Fast & Furious Spy Racers,2019,7+,5.5/10,62/100,0,0,0,1,0,0
716,719,Elize Matsunaga: Once Upon a Crime,2021,18+,5.8/10,58/100,0,0,0,1,0,0
4211,4507,Wishenpoof!,2015,all,5.0/10,37/100,0,1,0,1,0,0
1085,1088,Floor is Lava,2020,all,5.3/10,51/100,0,0,0,1,0,0
4227,4523,Creative Galaxy,2013,all,5.0/10,37/100,0,1,0,1,0,0
2527,2623,Kenan,2021,7+,5.6/10,58/100,1,0,0,1,0,0
3476,3630,Animal Kingdom,2016,18+,8.2/10,80/100,0,1,0,1,0,0
3876,4144,Valemont,2009,7+,5.3/10,47/100,0,1,0,1,0,0
520,523,The Mantis,2017,,7.4/10,63/100,0,0,0,1,1,0
751,754,America's Book of Secrets,2012,7+,6.8/10,57/100,1,0,0,1,0,0
2772,2884,ItaKiss,2008,16+,7.4/10,51/100,1,0,0,1,0,0
965,968,The Mr. Peabody & Sherman Show,2015,7+,5.8/10,53/100,0,0,0,1,0,0
2162,2206,Bunheads,2012,16+,7.6/10,72/100,1,0,0,1,0,0
4920,5239,Car Patrol of Car City,2017,,,10/100,0,1,0,1,1,1
5171,5509,Puppy Dog Pals,2017,all,7.0/10,53/100,0,0,1,1,0,0
5181,5521,Sydney to the Max,2019,all,6.3/10,52/100,0,0,1,1,0,0
556,559,Durarara!!,2010,16+,7.9/10,62/100,1,0,0,1,0,0
2184,2233,Solar Opposites,2020,18+,8.0/10,70/100,1,0,0,1,0,0
5150,5483,Spider-Man and His Amazing Friends,1981,7+,7.2/10,56/100,0,0,1,1,0,0
3986,4267,All or Nothing: Brazil National Team,2020,16+,7.2/10,44/100,0,1,0,1,0,0
3245,3377,Top 30,2017,,6.2/10,30/100,1,0,0,1,1,0
4573,4882,Ancient Civilizations of North America,2008,,,16/100,0,1,0,1,1,1
4694,5010,The Ridge: Origins,2016,,,13/100,0,1,0,1,1,1
543,546,Alexa & Katie,2018,all,7.5/10,62/100,0,0,0,1,0,0
3518,3688,The Underground Railroad,2021,18+,7.3/10,72/100,0,1,0,1,0,0
3537,3719,The Durrells,2016,7+,8.2/10,69/100,0,1,0,1,0,0
4156,4451,Inside the Mind of a Serial Killer,2015,,,38/100,0,1,0,1,1,1
3925,4200,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,2019,16+,5.1/10,46/100,0,1,0,1,0,0
1051,1054,Rookie Historian Goo Hae-Ryung,2019,,8.2/10,51/100,0,0,0,1,1,0
4190,4486,Extreme Forensics,2008,,7.9/10,38/100,0,1,0,1,1,0
1828,1836,Ponysitters Club,2018,all,7.1/10,33/100,0,0,0,1,0,0
4273,4569,Baby Talk,1991,all,4.1/10,36/100,0,1,0,1,0,0
2839,2954,The Wallflower,2006,16+,7.4/10,49/100,1,0,0,1,0,0
282,284,The Circle,2020,18+,7.3/10,70/100,0,1,0,1,0,0
2030,2061,Desperate Housewives,2004,7+,7.5/10,79/100,1,0,0,1,0,0
1833,1841,Kongsuni and Friends,2017,,4.4/10,32/100,0,0,0,1,1,0
3242,3374,La Diosa Coronada,2010,7+,7.3/10,31/100,1,0,0,1,0,0
1362,1366,Miss in Kiss,2016,,7.6/10,45/100,0,0,0,1,1,0
5056,5375,Lego Set Builds Chima - Artifex,2017,,,10/100,0,1,0,1,1,1
3370,3503,The 76th Annual Golden Globe Awards,2019,,,14/100,1,0,0,1,1,1
3820,4074,Becoming Human,2011,16+,7.4/10,50/100,0,1,0,1,0,0
3844,4102,Cybersix,1999,16+,7.8/10,49/100,0,1,0,1,0,0
578,581,Total Drama Island,2007,7+,7.2/10,61/100,0,0,0,1,0,0
1399,1404,Historical Roasts,2019,18+,5.3/10,44/100,0,0,0,1,0,0
4413,4714,War in the Pacific,2017,,5.9/10,30/100,0,1,0,1,1,0
3497,3659,SpongeBob SquarePants,1999,7+,8.2/10,77/100,0,1,0,1,0,0
4512,4815,La Usurpadora,2019,,,20/100,0,1,0,1,1,1
2194,2243,Battlestar Galactica,1978,7+,7.2/10,70/100,1,0,0,1,0,0
1669,1675,"Noddy, Toyland Detective",2016,all,6.2/10,39/100,0,0,0,1,0,0
4234,4530,Chillers,1990,,6.7/10,36/100,0,1,0,1,1,0
4834,5153,Flannery's Porch,2016,,,10/100,0,1,0,1,1,1
3901,4173,Deal or No Deal,2005,7+,5.0/10,47/100,0,1,0,1,0,0
1393,1398,Sugar Rush Christmas,2019,,6.9/10,45/100,0,0,0,1,1,0
1180,1183,Wild Catch / Chasing Monsters,2016,7+,7.4/10,49/100,0,0,0,1,0,0
1540,1546,The Many Faces of Ito,2017,,6.4/10,42/100,0,0,0,1,1,0
269,270,Sword Art Online,2012,18+,7.6/10,71/100,1,0,0,1,0,0
817,820,Blood & Water,2020,18+,6.4/10,56/100,0,0,0,1,0,0
472,474,Requiem,2018,18+,6.5/10,64/100,0,0,0,1,0,0
4911,5230,Planet Wild,2007,,,10/100,0,1,0,1,1,1
1197,1200,Atelier,2015,16+,7.2/10,48/100,0,0,0,1,0,0
2193,2242,For Life,2020,16+,7.6/10,70/100,1,0,0,1,0,0
4615,4926,Backcountry Fly Fishing,2014,,,14/100,0,1,0,1,1,1
636,639,Disjointed,2017,18+,6.8/10,60/100,0,0,0,1,0,0
420,422,Trial by Media,2020,16+,7.2/10,65/100,0,0,0,1,0,0
2550,2646,Alone Together,2018,16+,6.5/10,58/100,1,0,0,1,0,0
3192,3323,For & Against,2012,,,35/100,1,0,0,1,1,1
245,246,Evil Genius,2018,18+,7.5/10,72/100,0,0,0,1,0,0
1458,1464,Hidden Worlds,2018,all,7.2/10,43/100,0,0,0,1,0,0
1484,1490,Go! Go! Cory Carson,2020,all,8.1/10,43/100,0,0,0,1,0,0
1410,1415,Bread Barbershop,2020,,8.8/10,44/100,0,0,0,1,1,0
4303,4601,Beat the Clock,1979,,6.8/10,35/100,0,1,0,1,1,0
4716,5032,Minecraft Life,2017,,,13/100,0,1,0,1,1,1
4065,4351,Crime Stories,1999,,7.3/10,41/100,0,1,0,1,1,0
3631,3846,A French Village,2009,,8.4/10,60/100,0,1,0,1,1,0
3641,3861,Frontline,1983,18+,8.6/10,59/100,0,1,0,1,0,0
2447,2533,Felicity,1998,16+,6.8/10,60/100,1,0,0,1,0,0
4749,5067,Local Hauntings,2018,,,13/100,0,1,0,1,1,1
253,254,Kuroko's Basketball,2012,,8.3/10,72/100,0,0,0,1,1,0
1095,1098,The Wiggles,1998,all,5.9/10,50/100,0,0,0,1,0,0
5246,5590,Origins: The Journey of Humankind,2017,,6.8/10,46/100,0,0,1,1,1,0
3289,3422,In the Giggle Park,2014,,,23/100,1,0,0,1,1,1
4324,4623,Elders React,2012,,5.8/10,34/100,0,1,0,1,1,0
4518,4822,Breaking Homicide,2018,,,19/100,0,1,0,1,1,1
388,390,Tidelands,2018,18+,7.0/10,66/100,0,0,0,1,0,0
2952,3077,Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,2019,16+,7.4/10,45/100,1,0,0,1,0,0
2799,2911,The Driver,2014,16+,7.0/10,51/100,1,0,0,1,0,0
4018,4301,Wildest Islands,2012,,8.2/10,43/100,0,1,0,1,1,0
3896,4168,The Cyanide & Happiness Show,2014,18+,8.0/10,47/100,0,1,0,1,0,0
3428,3562,Epic Conversations,2016,,,10/100,1,0,0,1,1,1
5173,5512,I Didn't Do It,2014,all,6.0/10,52/100,0,0,1,1,0,0
1721,1728,Journey of an African Colony,2020,,,37/100,0,0,0,1,1,1
728,731,Typewriter,2019,18+,6.5/10,57/100,0,0,0,1,0,0
624,627,Magi,2012,16+,7.8/10,60/100,1,0,0,1,0,0
2124,2162,Nip/Tuck,2003,18+,7.6/10,74/100,1,0,0,1,0,0
1536,1542,We Speak Dance,2018,7+,7.6/10,42/100,0,0,0,1,0,0
899,902,Surviving Escobar - Alias JJ,2017,18+,7.9/10,54/100,0,0,0,1,0,0
500,503,The Mire,2018,18+,6.9/10,63/100,0,0,0,1,0,0
726,729,My Babysitter's a Vampire,2011,7+,7.1/10,58/100,0,0,0,1,0,0
4140,4434,For the Love of Jason,2020,18+,7.2/10,39/100,0,1,0,1,0,0
3075,3203,To LOVEる -とらぶる- ダークネス2nd,2012,16+,7.2/10,41/100,1,0,0,1,0,0
1050,1053,Einsatzgruppen: The Nazi Death Squads,2009,,7.6/10,51/100,0,0,0,1,1,0
2889,3010,Behind Bars: Rookie Year,2015,16+,7.8/10,48/100,1,0,0,1,0,0
195,196,Dirty Money,2018,16+,8.1/10,74/100,0,0,0,1,0,0
95,96,Halt and Catch Fire,2014,16+,8.4/10,81/100,0,0,0,1,0,0
2615,2716,Paradox,2009,16+,7.0/10,56/100,1,1,0,1,0,0
3515,3685,The Wilds,2020,16+,7.3/10,72/100,0,1,0,1,0,0
4898,5217,Bogus Beauty,2017,,,10/100,0,1,0,1,1,1
4714,5030,Tried + True,2017,,,13/100,0,1,0,1,1,1
558,561,Hostages,2013,16+,6.7/10,62/100,0,0,0,1,0,0
3018,3145,Big Block SingSong,2012,all,,43/100,1,0,0,1,0,1
1224,1227,The Kirlian Frequency,2019,7+,7.6/10,48/100,0,0,0,1,0,0
4292,4589,Foxy Ladies,2016,,6.1/10,35/100,0,1,0,1,1,0
2450,2537,The Guardian,2001,7+,7.4/10,60/100,1,1,0,1,0,0
4042,4326,Mars Rising,2007,7+,8.0/10,42/100,0,1,0,1,0,0
3173,3304,Dinner with Dad,2017,,,36/100,1,0,0,1,1,1
1761,1769,Chip and Potato,2018,all,6.2/10,36/100,0,0,0,1,0,0
